AADFYear,CP,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,A-Junction,B-Junction,LenNet,LenNet_miles,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2013,40818,Scotland,Glasgow City,A8,PU,268700,664140,A89,M8/M73,1,0.6,2,45,6840,106,2042,392,52,79,14,45,40,622,9655
2013,40850,Scotland,Glasgow City,A89,PU,268750,664240,A8,M73,1.1,0.7,59,27,5526,157,1049,102,12,8,0,3,6,131,6890
2013,78648,Scotland,North Lanarkshire,A721,PR,268750,661920,M73 / M74,B7001 Old Edinburgh Rd,0.5,0.3,100,65,18023,163,2466,314,79,44,11,41,30,519,21236
2009,931801,Wales,Swansea,U,UU,268770,202120,6,7,2106,23,378,15,1,0,0,0,0,16,2530,,,,
2013,46417,South West,Devon,A38,TR,268798,58436,A3121,B3372,1.1,0.7,3,171,32934,154,7690,1124,307,118,73,573,610,2805,43754
2013,1004,Scotland,North Lanarkshire,M73,TM,268800,662700,M74,LA Boundary,1.3,0.8,0,412,64711,750,14262,3350,745,2192,225,1832,2545,10889,91024
2013,40602,Wales,Gwynedd,A496,PR,268920,342000,B4391,A470,5.5,3.4,0,38,2593,11,610,77,19,63,16,8,16,199,3451
2013,40504,Wales,Swansea,M4,TM,268970,199000,45,44,3.1,1.9,0,190,47950,188,10428,1142,387,520,146,983,1012,4190,62946
2013,10891,Scotland,North Lanarkshire,A721,PU,269000,661620,B7001 Old Edinburgh Rd,A752,1,0.6,94,62,17003,154,2327,296,74,42,10,39,28,489,20035
2013,50998,Scotland,Dumfries,A711,PR,269000,551900,A755,A762,2.6,1.6,39,25,3533,52,563,59,22,5,1,5,10,102,4275
2013,74418,Scotland,Glasgow City,M73,TM,269080,663400,LA boundary,2,1.1,0.7,0,412,64711,750,14262,3350,745,2192,225,1832,2545,10889,91024
2013,1088,Scotland,South Lanarkshire,A726,PR,269300,646600,A723,"High Common Road slip roads, East Kilbride",11,6.8,1,35,5627,95,1057,190,25,32,11,18,23,299,7113
2013,50956,Scotland,Stirling,A811,PR,269300,695300,B822,B8051 Raploch Rd,12.8,8,3,11,6197,57,894,53,31,23,25,43,35,210,7369
2011,1088,Scotland,South Lanarkshire,A726,PR,269300,646600,A723,"High Common Rd slip roads, East Kilbride",11,6.83,1,38,5898,105,938,189,21,25,20,20,23,298,7277
2013,78647,Scotland,South Lanarkshire,A725,TU,269310,657000,B758,A724,2.1,1.3,4,154,49902,1037,9650,1850,344,388,101,643,778,4104,64847
2013,70038,South West,Devon,A382,PR,269370,92670,A3124,A30,0.6,0.4,15,54,4461,56,1304,145,62,14,2,18,99,340,6215
2013,930185,Scotland,Perth,B846,BR,269460,758920,1,0,432,5,120,9,2,10,1,4,3,29,586,,,,
2013,50721,Scotland,Glasgow City,M8,TM,269480,664035,M73,LA boundary,0.4,0.2,0,203,53877,404,10854,3000,651,658,522,1148,957,6936,72274
2009,940801,South West,Devon,B3226,BR,269536,124856,1,4,931,5,189,16,8,3,0,0,4,31,1160,,,,
2013,627,Wales,Carmarthenshire,A4069,PR,269568,228616,"A4069 High St, Llangadog",A40,1.6,1,4,10,1819,101,510,61,24,7,3,7,22,124,2564
2008,946984,South West,Devon,U,UR,269611,74009,0,4,105,2,16,5,0,0,0,0,0,5,132,,,,
2013,74422,Scotland,Glasgow City,M73,TM,269625,665005,2,LA boundary,1.8,1.1,0,127,31155,239,7992,1593,500,495,163,1116,1891,5758,45271
2013,10849,Scotland,North Lanarkshire,A89,PU,269700,664540,M8,A752,0.6,0.4,50,28,11872,216,2140,353,128,57,10,84,102,734,14990
2013,74419,Scotland,North Lanarkshire,A8,TU,269700,663870,LA boundary,A752,1.1,0.7,0,203,53877,404,10854,3000,651,658,522,1148,957,6936,72274
2013,73313,Wales,Gwynedd,A470,TR,269730,347220,A496,LA Boundary,2.6,1.6,4,56,1895,59,546,46,3,1,3,17,18,88,2644
2013,951062,Wales,Swansea,U,UU,269770,201671,11,5,1895,44,229,6,0,0,0,0,0,6,2179,,,,
2013,1098,Scotland,North Lanarkshire,A752,PR,269800,668900,LA Boundary,A80,5.8,3.6,17,26,8226,39,1449,143,49,33,5,16,26,272,10012
2013,74423,Scotland,Glasgow City,M73,TM,269890,667200,LA boundary,LA Boundary,0.7,0.4,0,127,31155,239,7992,1593,500,495,163,1116,1891,5758,45271
2013,77421,Scotland,North Lanarkshire,A752,PR,269960,664700,A89,LA boundary,0.3,0.2,17,26,8226,39,1449,143,49,33,5,16,26,272,10012
2013,534,Wales,Gwynedd,A470,TR,270000,340350,A487,B4391,4.7,2.9,1,22,1105,11,315,16,10,7,1,4,1,39,1492
2013,586,Wales,Gwynedd,A493,PR,270000,318530,C-road to Pen-y-Bryn,A470,2.2,1.4,4,12,1512,31,396,47,7,1,1,1,0,57,2008
2013,589,Wales,Gwynedd,A496,PR,270000,319460,"A496 Jubilee Rd, Barmouth (Abermaw)",A470,12.5,7.8,8,46,1991,85,510,145,21,4,2,4,7,183,2815
2013,740,Scotland,Dumfries,A75,TR,270000,558300,A762,A711,3,1.9,6,21,4334,71,1040,212,52,52,24,226,242,808,6274
2013,7586,South West,Devon,A3072,PR,270000,101720,A3124 The Barton,A377 Copplestone,11,6.8,11,71,2293,28,479,71,25,10,9,21,44,180,3051
2013,10520,Wales,Ceredigion,A44,TR,270000,280897,A4159,A4120,13.8,8.6,2,10,2307,33,530,138,56,24,4,29,123,374,3254
2013,10553,Wales,Neath Port Talbot,A483,PR,270000,192955,LA Boundary,B4290,2.4,1.5,29,205,27790,278,3251,306,70,202,36,140,149,903,32427
2013,10809,Scotland,Highland,A9,TR,270000,843300,B9154,A96,9.2,5.7,0,86,8554,138,1794,326,110,126,32,153,289,1036,11608
2013,10895,Scotland,South Lanarkshire,A723,PR,270000,644450,B743 Muirkirk Road,A726,0.6,0.4,8,16,3653,45,427,76,11,29,4,19,28,167,4308
2013,16384,South West,Devon,A38,TR,270000,59272,B3372,A385 S of Sion Abbey,3.6,2.2,6,190,26721,131,6219,999,244,105,86,590,580,2604,35865
2013,20515,Wales,Carmarthenshire,A40,TR,270000,230600,A4069,A482,4,2.5,20,67,3276,58,901,116,46,20,6,63,85,336,4638
2013,20539,Wales,Gwynedd,A470,TR,270000,346000,B4391,A496,5.3,3.3,1,39,3028,126,660,86,12,14,1,2,47,162,4015
2013,20640,Wales,Conwy,A4086,PR,270000,357300,LA Boundary,A5,6.2,3.9,41,46,1601,67,283,16,2,4,0,1,0,23,2020
2013,20724,Scotland,Highland,A9,TR,270000,870900,B817,B817,12.2,7.6,5,47,8210,77,1812,318,113,106,31,85,143,796,10942
2013,20826,Scotland,South Lanarkshire,A71,PR,270000,644260,B743,A726,0.6,0.4,2,16,3631,42,1130,220,40,110,22,78,161,631,5450
2013,20844,Scotland,Perth,A85,PR,270000,724160,LA Boundary,B827 Bridge Street,14.7,9.1,6,36,1220,23,288,44,14,2,8,4,1,73,1640
2013,20908,Scotland,North Lanarkshire,A752,PU,270000,661780,A721,Tannochside Drive,1,0.6,20,16,10666,60,1731,327,84,44,4,53,52,564,13037
2013,20935,Scotland,Highland,A839,PR,270000,903770,A9,A836,22.5,14,2,13,495,13,220,8,3,3,1,0,7,22,763
2013,30523,Wales,Swansea,A48,PU,270000,197640,A4217,M4 jn44,1.9,1.2,28,83,17147,75,2686,255,41,61,11,77,70,515,20506
2013,30540,Wales,Gwynedd,A470,TR,270000,338230,A4212,A487,4.6,2.9,2,80,5219,102,1169,244,40,46,16,17,48,411,6981
2013,30824,Scotland,Highland,A9,TR,270000,796800,A889,B9150,16.2,10.1,0,32,4702,93,1023,288,39,43,43,246,534,1193,7043
2013,38705,South West,Devon,A399,PR,270000,130425,A361(T),A39,19,11.8,3,14,2760,34,508,68,45,7,5,2,15,142,3458
2013,40878,Scotland,Dumfries,A702,PR,270000,585000,B7075,B729,17.9,11.1,1,2,128,1,56,10,4,0,0,1,0,15,202
2013,40898,Scotland,South Lanarkshire,A724,PU,270000,656460,A725,B755 Wellhall Rd,2.2,1.4,9,5,12540,608,2492,320,94,54,6,3,8,485,16130
2013,46425,South West,Devon,A39,PR,270000,147400,A399,B3223,14.2,8.8,1,20,2821,94,511,20,6,1,3,0,0,30,3476
2013,50572,Wales,Neath Port Talbot,A474,PR,270000,212235,A4069,LA Boundary,0.8,0.5,7,77,5967,62,977,87,18,16,6,14,6,147,7230
2013,56745,South West,Devon,A377,PR,270000,109620,B3220,B3226 Fortescue Cross,17.2,10.7,1,53,1806,44,622,57,20,1,8,6,16,108,2633
2013,57049,South West,Devon,A382,PR,270000,90220,B3212 Cross Street/New Street,A3124 Whiddon Down,10.6,6.6,7,30,2387,27,549,37,9,2,1,3,17,69,3062
2013,77112,Scotland,North Lanarkshire,M73,TM,270000,667900,LA Boundary,2a,0.9,0.6,0,127,31155,239,7992,1593,500,495,163,1116,1891,5758,45271
2013,80004,Scotland,Highland,A836,PR,270000,885500,A9,B9176,13.7,8.5,6,15,374,34,104,40,4,1,1,16,52,114,641
2013,80006,Scotland,Highland,A949,PR,270000,889150,A836,A9,16.2,10.1,0,12,546,16,177,28,9,5,4,1,1,48,799
2006,58308,South West,Devon,A379,PR,270000,46000,A3121,B3264,13.7,8.51,14,75,6411,19,1153,119,16,12,6,6,5,164,7822
2013,20704,Scotland,North Lanarkshire,M73,TM,270010,666540,LA boundary,LA Boundary,1,0.6,0,127,31155,239,7992,1593,500,495,163,1116,1891,5758,45271
2013,77420,Scotland,Glasgow City,A752,PR,270015,665290,LA Boundary,LA boundary,1,0.6,17,26,8226,39,1449,143,49,33,5,16,26,272,10012
2008,946986,South West,Devon,U,UR,270046,122536,0,0,1,0,2,0,0,0,0,0,0,0,3,,,,
2013,1072,Scotland,Dumfries,A711,PR,270200,554800,A762,A75,6.2,3.9,0,11,2414,37,600,138,85,13,3,18,24,281,3343
2013,78649,Scotland,North Lanarkshire,A752,PR,270280,663000,Tannochside Drive,A8,1.6,1,35,45,11937,43,2116,287,62,27,11,40,131,558,14699
2013,41022,Scotland,North Lanarkshire,A752,PU,270300,664200,A8,A89,1.2,0.7,35,15,7810,101,1434,259,45,115,11,35,41,506,9866
2013,50984,Scotland,South Lanarkshire,A726,PR,270300,644500,A71,A723,0.3,0.2,1,6,2600,5,487,46,2,1,2,1,0,52,3150
2009,931651,South West,Devon,C14,CR,270300,74100,5,2,320,9,73,1,0,0,0,0,0,1,405,,,,
2013,30587,Wales,Neath Port Talbot,A474,PR,270340,210000,"Waun Penlan, Gellygron, Pontardawe",A4069,7.9,4.9,6,51,4408,15,879,85,44,60,1,6,19,215,5568
2013,951046,Wales,Swansea,B4291,BU,270381,197605,11,59,7490,73,900,39,8,0,2,0,0,49,8571,,,,
2013,30897,Scotland,South Lanarkshire,A723,PR,270460,649600,A726,"Ambleside Rise, Meikle Earnock",8.6,5.3,4,10,3541,49,644,94,15,19,7,3,4,142,4386
2013,73237,Wales,Neath Port Talbot,A4069,PR,270460,213000,A474,LA Boundary,2.2,1.4,15,106,4263,74,914,63,17,7,2,0,1,90,5447
2009,930156,Wales,Swansea,B4291,BU,270480,197800,12,30,5617,103,900,63,7,2,1,0,0,73,6723,,,,
2013,74084,Wales,Swansea,A4230,PU,270500,197360,M4,LA Boundary,0.7,0.4,24,72,8877,95,1995,94,9,4,1,0,2,110,11149
2013,74085,Wales,Swansea,M4,TM,270500,197300,44,LA Boundary,0.8,0.5,0,292,62625,278,12444,1693,325,386,287,1313,1058,5062,80701
2013,524,Wales,Conwy,A55,TR,270580,376170,LA Boundary,A547,11.3,7,0,115,18394,70,3446,572,90,117,83,428,332,1622,23647
2013,40540,Wales,Conwy,A470,TR,270610,350000,LA Boundary,A5,14.6,9.1,4,56,1895,59,546,46,3,1,3,17,18,88,2644
2013,810,Scotland,North Lanarkshire,A80,TR,270700,671130,A752,M73,3.5,2.2,2,141,32154,478,5401,1152,289,295,94,644,847,3321,41495
2013,74424,Scotland,North Lanarkshire,M73,TM,270790,669500,2a,3,3.4,2.1,0,85,30604,209,7477,1238,502,420,103,1346,1148,4757,43132
2013,20933,Scotland,Highland,A836,PR,270800,960000,B871,C-road crossroads at Bettyhill,4.5,2.8,4,5,499,31,126,38,3,0,0,0,0,41,702
2013,931890,Scotland,North Lanarkshire,U,UU,270870,661880,5,0,1151,200,151,18,0,2,1,0,1,22,1524,,,,
2013,57075,South West,Devon,A381,PR,270890,40000,B3204,A381 split,7.8,4.8,5,69,5421,61,1220,79,45,4,4,1,5,138,6909
2013,81067,South West,Devon,A381,PR,270900,44700,A381 (other branch),A379,2.7,1.7,2,34,2740,32,892,165,63,22,4,13,27,294,3992
2013,82056,Scotland,North Lanarkshire,M80,TM,270965,671822,M80,A80,0.5,0.3,0,11,2359,13,413,77,16,14,13,65,118,303,3099
2013,82057,Scotland,North Lanarkshire,M80,TM,270991,671914,M80,A80,0.5,0.3,0,10,2327,12,408,76,16,14,12,64,116,298,3055
2013,20897,Scotland,South Lanarkshire,A725,TU,271000,657610,A724,M74,2.4,1.5,1,101,37238,375,6098,1739,270,412,219,485,680,3805,47617
2013,40703,Scotland,South Lanarkshire,M74,TM,271000,659200,5,4,4.6,2.9,0,396,68002,902,12901,2488,589,899,316,2774,3202,10268,92469
2013,78608,Scotland,North Lanarkshire,A803,PU,271000,677960,Gavell Rd,B802,1.1,0.7,15,31,7383,144,1129,171,54,102,7,30,36,400,9087
2013,20637,Wales,Carmarthenshire,A4069,PR,271038,228377,"A4069 Church St, Llandadog",A40,9.3,5.8,1,8,1102,8,257,15,2,2,0,0,1,20,1395
2013,82051,Scotland,North Lanarkshire,M80,TM,271084,671826,A80/M73,A80/M73,1.6,1,0,157,34904,185,6112,1144,240,213,186,959,1744,4486,45844
2013,996175,Scotland,North Lanarkshire,C,CR,271175,671648,8,8,4106,83,495,86,13,18,9,13,16,155,4847,,,,
2012,96175,Scotland,North Lanarkshire,C,CR,271175,671648,3,0,4016,101,470,107,26,59,21,12,51,276,4863,,,,
2013,10897,Scotland,South Lanarkshire,A724,PU,271200,655765,Lorne St,B755 Wellhall Road,0.2,0.1,21,37,9499,419,960,230,15,14,2,2,1,264,11179
2013,931875,Scotland,Highland,U,UR,271240,844660,59,17,7938,141,657,144,37,4,0,0,0,185,8938,,,,
2008,951146,Wales,Gwynedd,C,CR,271253,334609,1,1,14,0,11,0,0,0,0,0,0,0,26,,,,
2013,81068,South West,Devon,A379,PR,271280,45870,A381,A381,1.57,1,4,88,6020,43,1668,123,48,38,2,1,24,236,8055
2013,10642,Wales,Carmarthenshire,A4069,PR,271281,213948,LA Boundary,A4068,0.6,0.4,15,106,4263,74,914,63,17,7,2,0,1,90,5447
2013,990373,Scotland,South Lanarkshire,C,CR,271300,645180,9,3,654,43,101,2,2,0,14,0,0,18,819,,,,
2013,81038,Scotland,South Lanarkshire,A724,PU,271320,655880,BURNBANK ROAD,ALMADA STREET,0.4,0.2,23,31,12263,42,1014,135,15,6,8,8,5,177,13527
2013,40893,Scotland,North Lanarkshire,A721,PU,271400,660560,A752,A725,2.8,1.7,29,36,5965,56,803,145,56,23,4,59,134,421,7281
2013,81039,Scotland,South Lanarkshire,A724,PU,271400,655770,BURNBANK ROAD,DOUGLAS STREET,0.2,0.1,23,31,12263,42,1014,135,15,6,8,8,5,177,13527
2013,990176,Scotland,Highland,B871,BR,271400,947500,4,1,131,1,19,1,0,0,0,0,0,1,153,,,,
2013,40786,Scotland,Highland,A96,TR,271420,847400,A9,B9039,6.5,4,0,93,11661,136,1848,563,128,89,79,243,276,1378,15116
2013,82053,Scotland,North Lanarkshire,M73,TM,271536,671704,A80,M80,1.2,0.7,0,324,58433,516,11630,2669,723,790,264,1166,3152,8764,79667
2004,40830,Scotland,South Lanarkshire,A72,PU,271550,655820,A724,B7071 Bothwell Road,0.6,0.37,15,31,15117,288,2702,468,76,17,20,8,9,598,18736
2013,74443,Scotland,North Lanarkshire,M74,TM,271580,658175,LA boundary,6,0.8,0.5,0,383,58980,521,7916,2418,351,452,776,2258,2553,8808,76608
2013,931932,Scotland,Stirling,C,CR,271700,687300,2,2,12,0,9,1,0,0,0,0,0,1,24,,,,
2013,40541,Wales,Gwynedd,A470,TR,271720,319000,A493,A496,1.2,0.7,8,132,4982,65,1210,134,20,34,2,18,51,259,6648
2013,765,Scotland,Stirling,A84,TR,271730,702300,A820,A81,12,7.5,1,32,4436,128,1025,208,125,162,23,45,121,684,6305
2013,78502,Wales,Neath Port Talbot,A474,PU,271770,204400,A4067,"Waun Penlan, Gellygron, Pontardawe",2.3,1.4,21,40,6622,36,1448,117,26,71,2,5,44,265,8411
2013,50747,Scotland,Dumfries,A76,TR,271800,612270,B740,LA Boundary,10.7,6.6,0,17,1879,41,550,158,36,20,9,92,182,497,2984
2013,80878,Scotland,South Lanarkshire,A724,PU,271800,655370,B755,A723,1.2,0.7,21,28,10950,1407,1272,198,30,9,0,3,0,240,13897
2013,78644,Scotland,South Lanarkshire,A723,PU,271840,654000,"Ambleside Rise, Meikle Earnock",A723,2.8,1.7,2,17,9630,550,1420,293,73,82,7,6,5,466,12083
2013,78609,Scotland,North Lanarkshire,A803,PU,271850,678100,B802,Tak-ma-doon Rd,0.5,0.3,2,28,7756,61,1497,286,66,126,7,49,68,602,9944
2013,931887,Scotland,North Lanarkshire,U,UU,271870,663790,11,13,5409,119,657,131,4,0,3,2,6,146,6344,,,,
2013,30773,Scotland,Stirling,A84,TR,271950,700900,A873,A820,3.7,2.3,10,27,4779,82,1205,198,62,69,18,35,120,502,6595
2013,7018,South West,Devon,A381,PR,272000,43828,A381 (other branch),A379,2.1,1.3,13,89,5023,39,896,80,2,1,2,0,0,85,6132
2013,10541,Wales,Gwynedd,A470,TR,272000,320000,A496,A4212,17.4,10.8,4,16,2983,74,639,197,46,13,8,15,41,320,4032
2013,10719,Scotland,North Lanarkshire,A8,TU,272000,663060,A752,A725,2.9,1.8,0,147,51592,474,11365,2626,592,731,399,1016,828,6192,69770
2013,20657,Wales,Neath Port Talbot,A4230,PU,272000,197380,LA Boundary,A474,3.7,2.3,24,72,8877,95,1995,94,9,4,1,0,2,110,11149
2013,20670,Wales,Gwynedd,A470,TR,272000,317980,A494,A493,2.1,1.3,4,59,3161,42,504,200,15,27,5,5,47,299,4065
2013,30849,Scotland,North Lanarkshire,A89,PU,272000,664500,A752,B753Dundyvan Road,2.7,1.7,20,27,15366,323,1779,324,65,34,9,12,21,465,17960
2013,40725,Scotland,Perth,A9,TR,272000,770400,A924,LA Boundary,38.3,23.8,7,94,5302,87,858,369,33,18,70,285,580,1355,7696
2013,50523,Wales,Neath Port Talbot,M4,TM,272000,196700,LA Boundary,43,2,1.2,0,292,62625,278,12444,1693,325,386,287,1313,1058,5062,80701
2013,74350,Scotland,East Ayrshire,A70,PR,272000,628260,B743,LA boundary,6.5,4,0,3,1031,25,434,62,26,24,15,42,75,244,1737
2013,78520,Wales,Neath Port Talbot,A483,PR,272000,193440,B4290,M4 Jn42 eastern spur,1.11,0.7,27,197,26679,267,3121,294,67,194,35,134,143,867,31131
2011,20764,Scotland,North Lanarkshire,A80,TR,272000,672000,M73 jn8,A8011 mid-junction,3.2,1.98,0,304,58276,484,10344,2645,617,616,446,1205,2844,8373,77781
2002,30898,Scotland,South Lanarkshire,A724,PU,272000,655300,B755 Wellhall Road,Leechlee Rd,1,0.62,11,4,8482,1027,702,124,16,5,9,7,4,165,10380
2013,74874,South West,Devon,A385,PR,272060,60800,A38,A385 spur,0.6,0.4,8,78,3402,92,763,104,112,25,2,8,29,280,4615
2013,74083,Wales,Neath Port Talbot,A4067,PR,272100,203270,LA Boundary,A4067 spur,1.8,1.1,8,127,16803,90,2835,238,47,98,17,63,87,550,20405
2013,74872,South West,Devon,A38,TR,272130,60770,A385 South of Syon Abbey,B3372 Turn-off,0.3,0.2,43,235,26397,215,4758,718,180,157,91,441,641,2228,33833
2013,931917,Scotland,North Lanarkshire,U,UU,272190,665710,7,5,5270,135,571,118,22,2,0,0,2,144,6125,,,,
2013,10898,Scotland,North Lanarkshire,A725,TU,272200,659200,M74,A721,2.4,1.5,5,90,33840,207,6499,1215,352,302,115,572,828,3384,44020
2013,74873,South West,Devon,A385,TR,272200,60590,A38,A385 main route,0.3,0.2,0,32,2368,27,566,76,21,11,2,21,12,143,3136
2013,931885,Scotland,North Lanarkshire,C,UU,272220,677570,2,2,1046,2,146,11,0,0,1,0,0,12,1208,,,,
2013,80877,Scotland,South Lanarkshire,A72,PU,272250,655810,A724,A723,1.9,1.2,46,62,24526,83,2027,270,29,12,16,15,9,351,27049
2004,1085,Scotland,South Lanarkshire,A724,PU,272300,655300,Leechlee Rd,A723,0.1,0.06,17,64,18724,620,1928,448,61,8,50,0,0,567,21903
2002,50777,Scotland,South Lanarkshire,A72,PU,272300,655800,B7071 Bothwell Road,A723,1.3,0.8,7,28,21798,171,1720,264,38,19,16,13,8,358,24075
2009,951621,Wales,Gwynedd,C,CR,272330,317695,17,9,1082,37,229,53,0,0,0,0,0,53,1410,,,,
2013,20705,Scotland,South Lanarkshire,M74,TM,272400,657000,6,LA Boundary,2.5,1.6,0,357,57764,473,7746,2409,349,451,773,2250,2544,8776,75116
2013,77070,Wales,Neath Port Talbot,A4067,PR,272410,203700,A474,A4067 main route,0.2,0.1,5,184,16903,119,2196,196,39,110,18,20,51,434,19836
2013,82052,Scotland,North Lanarkshire,M80,TM,272423,672355,M73,B8048/A8011,1.7,1.1,0,324,58433,516,11630,2669,723,790,264,1166,3152,8764,79667
2013,77071,Wales,Neath Port Talbot,M4,TM,272470,195500,43,42 western spur,1,0.6,0,220,71443,219,11442,3021,312,937,103,1819,1195,7387,90711
2013,1084,Scotland,South Lanarkshire,A723,PU,272500,655230,A724,A72,0.4,0.2,26,45,18747,855,2296,405,40,116,22,11,15,609,22552
2013,10833,Scotland,South Lanarkshire,A723,PU,272650,655350,A72,A72,0.3,0.2,11,62,23901,768,2688,361,81,83,25,25,26,601,28020
2013,990182,Scotland,Dumfries,B729,BR,272700,591500,12,5,117,0,41,7,1,1,0,0,3,12,175,,,,
2013,931914,Scotland,North Lanarkshire,C,CR,272720,679960,18,0,104,0,24,2,0,0,2,0,0,4,132,,,,
